,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
17290,28604.0,-0.844220978635533,0.132578647602958,1.10713795278984,-2.18165483001526,0.621027779936416,-0.389460351525393,0.436149335909512,-0.127871080048893,-1.29727756326571,0.805489655036811,0.50346095619068,-0.488049062285383,0.221121816227202,-0.357239107495772,-0.477567634162331,1.68828976544027,-0.720182971126989,-1.03816836622744,0.910241586187844,0.476063598078461,-0.407161540686641,-1.12837954254236,-0.188471901676124,-0.905565921218758,0.516702068211385,-0.673402578245514,0.112133328707085,-0.0965576988651063,24.9,0
217794,141037.0,2.06230059483491,-0.0240581406931886,-1.74477739125893,0.439184158512176,0.221309521101504,-0.866808985618399,0.0092234594669938,-0.0761746215119588,0.853598132544379,-0.316429029029197,-0.904770726856087,-1.09984041692406,-2.33964003461901,-0.360449941143228,0.513768809170673,0.363347128893247,0.675386078249894,-0.110342017186286,-0.0118208935715207,-0.316059730624052,-0.384600931080649,-1.11300968407286,0.37802087934558,0.44296329041381,-0.357477036026877,0.183319596777709,-0.0751963550632701,-0.0358793638772625,1.98,0
100606,67566.0,1.32153223836247,-1.09712219951701,1.38418467590512,-0.453940688275493,-1.57495973217228,0.8400858466204,-1.6760935774149,0.413000882293633,0.498424407266758,0.432281458565726,-0.077419613340821,0.367626326270566,0.0526418001139184,-1.23925383589066,-2.02282634379593,0.955645353523762,0.391126654397736,-0.644988193599706,1.53871495354841,0.0577884839870948,0.144121260026092,0.751550366060743,-0.185913689336416,-0.274210450631903,0.542881083777909,-0.0204789115583235,0.0819853155953552,0.009702071816075,1.4,0
103799,68797.0,1.18966893824641,-0.097028410362185,0.57116541076231,-0.0339033679840344,-0.735725135558634,-0.979803572170243,-0.0654740814423739,-0.24330434130075,0.215980033790692,-0.269166616411254,-0.0297634814873654,0.83474102095873,1.28402698405225,-0.0871173092750549,1.13219014559081,0.358641244861486,-0.427703224661732,-0.549634403314789,0.0048968782301549,0.107647200556307,-0.0911704322794665,-0.305006303854027,0.0404778563623474,0.482069154744386,0.138364119178819,0.895294564328059,-0.0724898396935749,0.0204339585327867,51.09,0
150343,93100.0,-0.420297139332317,1.42879248335636,-1.56330650592034,-1.2766768186037,1.61669779720381,-0.431912175700406,1.05397190628195,0.138954037391801,0.659406026555813,-0.781384435736296,0.531863377027232,-2.43839875373857,1.04689883230108,2.65427527852909,-1.47296043947371,-0.0265463315716532,-0.143323625799382,0.862914672118417,0.371142085625273,-0.207032813915273,0.12396240064799,0.546573603607104,-0.27950396039201,-0.373601682214515,-0.20381568406683,0.0540596199497115,0.0940238862249923,0.182243976627794,1.54,0
178814,123793.0,-7.87769036126387,-6.38902085713693,-3.51612437031025,0.984777069565817,6.25899987826123,-3.59344642567082,-1.4970079366129,-5.18710647995993,1.52680303639977,0.92185689838555,-1.77424799153274,0.0655471568069069,-0.125422252137133,0.393355133705915,-0.0863216745431419,0.151809926362754,-0.923022895746186,-0.369146313940697,0.647951388439177,-7.26512253715382,2.13137952628473,1.00259305005073,3.09724801308861,-0.81993986151062,0.467332802948019,-0.13047756164977,3.06712845802354,-0.494912165326042,1.0,0
283677,171783.0,-0.143980560747741,1.21788970806683,-1.02839602131486,0.677391590736666,2.37093512525672,1.46317342215286,1.14453466416002,0.352626849409464,-1.01846848965713,-0.772661475840316,0.921352208762379,0.022948350223216,-0.750242066664401,-0.678888085935473,-0.0160560877405907,-1.09029348428042,1.62354141515621,-0.141934271636849,0.128476638858998,-0.06551625313862,0.158396869082415,0.672525269281173,-0.272320272332807,-1.06672553529553,-0.164524246531246,-0.312764838891591,0.244727965482556,0.194157062634622,22.33,0
26941,34317.0,-0.509692740843267,0.478131097904865,0.893476907712644,-2.29180627975505,0.911811575139371,-0.161320115461816,0.980734380655017,-0.40707066752669,-1.95531920312505,0.359001672786883,0.324433668800331,-0.216933459426407,1.21295280611248,-0.385257995010708,-0.843234238024331,1.32291165811494,-0.727122393429014,-0.74154202627079,0.946650415168406,0.240319670431115,0.175375390757867,0.507609053330936,-0.69868021915582,-0.968079305715395,0.95639622392303,-0.146486690219324,-0.306099711145916,-0.201061077255679,15.0,0
27294,34487.0,1.02717437873657,-0.7394825037436,1.13003983031441,0.189575201959422,-1.29201217338,0.248427891012778,-0.917425715746639,0.436465703801082,1.24947172250436,-0.283964418954586,0.942329814705247,0.274150372420961,-2.31237007147231,0.120244870766719,-0.525473304279268,-0.16977912004277,0.371352842029989,-0.387216938322194,0.320562119820521,-0.156980855584661,-0.140066222105223,-0.345960241463481,0.110580541615541,0.241477147019113,-0.0826413227353091,0.945042715041121,-0.0428094583409663,0.0055417438249738,51.0,0
216593,140541.0,1.98320223268359,-0.0771303644728682,-1.78180722374691,0.608393263863264,0.340743141821788,-0.621026144296929,0.0902235316199961,-0.209327777645785,0.779350535049455,-0.541623230070185,-0.833490863890144,0.281582392610635,0.302643949980403,-1.38497050953276,-0.445690061571466,0.0560201948603259,0.804968556836112,0.0585915609522968,0.0128579242800722,-0.0531182223808008,-0.0006584520423402,0.205734166252501,0.0147165067006465,0.554497805415045,0.135254823804277,0.609477935512025,-0.055745439850019,-0.0264001339157979,44.35,0
147332,88409.0,-1.07607960834643,0.34695003092039,0.541449971180936,-3.16216874652108,-0.234019489810576,0.39277954844621,-0.373088160178196,0.794835806881044,2.10049348581781,-2.07911925196886,-0.535432874318238,0.624226020403841,-0.748141550947142,0.235994415374482,1.71412342993082,-1.66974738177906,0.771386414161286,-0.714510617503461,-0.469392772863247,-0.277641659073183,0.468703600123283,1.62228052020543,-0.207395166150013,-1.0017101749704,-0.225313420474952,-0.614801887961418,0.129215155978658,0.162825673945524,3.04,0
133400,80368.0,1.00592796008926,-1.25827694395319,1.18600207678026,-0.301874120775226,-1.85925012513615,-0.296758324602148,-1.04817843055297,0.0902993350644914,-0.111078204206211,0.406056048289687,0.0912130508321553,-0.345119679606072,-0.126144618268584,-0.56690950285907,0.618824885813147,0.76674223014985,0.804373344480621,-1.58696433775192,-0.142768113290871,0.291685645489504,0.45190141149678,1.08040175905472,-0.128337844960278,0.658234998640846,0.25196503871159,-0.063507440357294,0.0389220684722099,0.0513105954203099,150.0,0
141323,84235.0,-0.71369894239491,0.747032990836715,1.55381295102403,0.981566979645023,0.785731296302933,-0.300741362120231,0.949547490936917,-0.615383121825526,-0.243599232511212,0.584647973161748,0.0166113256794008,-0.0503556526026201,0.341412135205209,-0.209297714972958,1.54797869225,-0.932369077543148,-0.0353271132241632,-0.442103046712519,0.43183441112307,-0.0166917264796444,0.072220271540764,0.655118592620317,-0.353047354761724,0.121855837828404,-0.29401321481416,-0.319341947240087,-0.493183599807931,-0.275489318803883,26.74,0
52955,45739.0,1.24931140807078,-0.138174879578997,0.815337840642252,0.837771704211796,-0.530118310942601,0.462224887059713,-0.824323504244874,0.237666894438772,0.950573090757082,-0.0326577603999881,-1.90101430873462,-0.7981019726932,-0.504077467061496,-0.0521889413308338,1.79112949249692,1.21776555488451,-1.21961733448552,1.17961348713672,-0.257055069994195,-0.110623268596052,0.153072597713423,0.453231965631554,-0.236335453643899,-1.0223887228776,0.520780806871772,-0.165317531098421,0.0674225192942541,0.0284015316654649,14.16,0
134696,80922.0,1.07561551275567,0.52952215433679,0.545739615428502,2.93550616509284,-0.159846409128697,-0.0563781692782942,-0.107702205419065,0.13863346278397,-0.164649858809785,0.0346153987147058,-0.283541667595718,-0.208690151844247,-0.934096811669282,-1.13222315656982,-0.479450963017937,0.101263622065322,1.15639379629998,-0.499993469614075,-1.26167490499668,-0.222465988755997,-0.0982479827011829,-0.0873262401455216,-0.0218574569259224,0.311570270400648,0.485706897204472,0.08923258965597,0.0339931993698948,0.0441373413819764,7.6,0
54477,46468.0,1.15208790764174,0.0124497400546024,1.29744953454871,1.33730507630248,-0.92648874831599,-0.185142808526556,-0.517131035530198,0.055628467566156,0.797340686164015,-0.220332130281949,-0.683647348376162,0.813022958569801,0.655242573338154,-0.483242300880977,0.110185245232672,0.0487269515805101,-0.28342410249645,-0.138824246579061,-0.215974196238453,-0.0929091106638449,-0.0548668318462403,0.0773220171095565,-0.0121669900323044,0.41307211533075,0.435738337572546,-0.411414745934993,0.0764200838722855,0.0397871821438698,9.99,0
30241,35836.0,1.04513309328082,-0.234891400065137,0.445254878107044,0.341949602709393,-0.154788466092203,0.544591015940183,-0.318794961226179,0.189853645258129,0.0058433037517851,-0.0174156333840507,1.00469617684963,1.14597158729816,0.980702422898586,0.128638588907952,0.79441872415708,0.651336029862734,-0.831242407380467,0.0300451074295951,-0.0685193634527001,0.129511693343158,-0.0464854159552617,-0.276774876963463,-0.0565247353427991,-0.781803860424389,0.158483609006541,0.232166515036911,-0.008518966185391,0.0193277072685984,86.45,0
149165,90721.0,0.129209289786577,1.08693726069122,-0.392727112980141,-0.548284468475958,1.24504379355598,-0.175223228307605,0.753533942849477,0.0069433228868121,1.00776880212171,-1.04187927657273,1.67469099255242,-2.05975815743752,1.57536304362587,0.606634631552114,-1.59867833173611,0.547704012562729,0.775163352204535,0.586804370936772,-0.0773999171617031,-0.0151684232008992,-0.460164275438989,-0.954857492409723,0.0530998575145893,0.0551060871136906,-0.443294918143116,0.083890958209985,0.194879495265929,0.063245183050097,1.79,0
270258,163992.0,-0.0183109804651878,0.75975238873235,0.424168238193265,-0.477126087907378,0.108932077155332,-1.27549430035273,0.993580008455895,-0.158752004997716,0.0645069205479806,-0.40523712697848,-0.669931382458211,-0.218009965999982,-1.01848907548723,0.334277204839632,-0.280350175936393,-0.224282082982654,-0.148753041205693,-0.84899581062043,-0.308620316528167,-0.0873169342399674,-0.229822457372945,-0.550916013638465,0.173619008635026,0.365388506262201,-0.585670285481386,0.120544659823674,0.239510241467184,0.100056239395029,17.99,0
23176,32627.0,1.21503033076846,0.354382229303779,0.340358595438645,0.569880949971398,-0.251482435411192,-0.730901055327767,0.0290638825996867,-0.0949310184698708,-0.329572446735879,-0.133481500583393,1.74572268183779,1.28318507386033,0.819392194009348,-0.226073060722626,0.319264514465788,0.643877154051794,-0.295745901975581,0.113811633094999,0.0877135989685264,-0.027172966366038,-0.228590138657855,-0.662179572565644,0.108878284707007,0.307728260104306,0.209460533214258,0.0749017879685337,-0.0223701560012053,0.0219870317082905,1.29,0
60105,49161.0,1.19691613081704,-0.0290873734606174,0.402212183879708,1.22605029761688,-0.448866294704849,-0.29087518583276,-0.15212854202939,0.0566349120897578,0.815115337215545,-0.116463874708801,-1.53147118036851,-0.710833587792363,-1.94324841550189,0.31104139142472,0.0857503118307676,-0.0384983179819246,-0.149236821850365,-0.124847389444128,0.259556192324707,-0.225165590592527,-0.302401366514007,-0.824339094820053,-0.0307187997036314,-0.212256579474262,0.519770922064585,-0.488462870934492,0.0215146401187717,0.0207570278792171,25.53,0
228132,145371.0,-0.815915289581967,0.799514753177565,-0.322058716148468,-3.54598959319415,0.79432090691023,-0.812981869698826,1.17085041247936,0.159212456756125,0.390896034534941,-2.38392453824235,-1.32948164131519,0.875532776566363,1.04201451460372,0.372715744697558,-0.0505987102070254,-0.102804274620414,-0.790950793591394,-0.444256392069514,-0.138168676023215,-0.167192235994706,-0.152098170422436,-0.597379264524128,-0.105379011620862,0.0288541088828232,0.292660119206212,-0.691324466368377,-0.0692138293098363,0.0589335152198271,46.98,0
271451,164578.0,-8.22459736549301,3.24382843142568,-1.63569569694556,-4.49813395442451,-1.8222592865058,2.09236648779784,-1.95425438878655,0.286512624321564,4.18981172255007,5.35523841440113,-1.05342239691342,0.390006051197357,0.536807184732314,-1.70186569750328,1.67264558876655,-1.6269366747856,0.244253699939759,-0.196109108979724,-3.66577509658801,0.685619305733826,0.533824476675875,-0.540027919078684,0.112628470277881,-2.41364921145963,1.21991000285775,0.767649869169201,0.347952172061296,0.671827131151491,25.5,0
174947,122141.0,-0.219190427692693,-0.143237773925723,1.23167122019763,-0.229349278882046,-0.362549179427408,-0.457361389942639,-0.23485946357166,0.0996878446659722,0.876744555634364,-0.365231922305937,-1.31081059011303,-0.444568407141146,-0.590147996154764,-0.273673059198006,0.656188931461264,0.554772519317045,-0.603737847020007,0.33283572681517,0.063897970291095,-0.174964041260867,0.106856972935143,0.405688224634463,0.394377909511651,-0.110537968603959,-1.19657168262634,0.414964515917892,0.0200324441271239,0.11737793321484,24.05,0
143976,85771.0,1.46405829715286,-0.389043286184965,-0.546954300367745,-0.972180496960898,-0.18465446620162,-0.587415283189838,-0.171211641141588,-0.187925015906885,-1.30034034553042,0.866205170781741,0.635880178755597,-0.399557793209191,-0.162708054510678,0.329134767400877,-0.1755962466493,1.19230644114924,-0.137945056296232,-0.780067949969068,1.25316632540985,0.0846925243817395,0.181870824356926,0.407637455497938,-0.280389858602029,-0.489320719717079,0.866325428627022,-0.0481170895351124,-0.0363860859271147,-0.0174492553057298,15.0,0
215561,140120.0,0.0519018601739392,0.86670040354817,0.269899739056558,-0.60024671435535,0.438044514438741,-1.09553952547526,0.999801484569377,-0.199951826230132,-0.0313463542047423,-0.407305337065132,-0.990634842205245,0.0901230213324897,-0.0316280433257884,0.118798649512344,-0.393211238437341,-0.0733226949842569,-0.427801468766433,-0.722827123214809,-0.0598248822764406,-0.0447642193003357,-0.266438695344762,-0.586836453364702,0.0576306861087797,-0.0323315923761836,-0.483693371659865,0.142350613791671,0.247501210174308,0.0965281334610757,0.99,0
99138,66984.0,-1.06819044752445,0.529842694828805,0.0315770210451392,0.963651501514524,0.0349643991499368,1.71336666042323,0.961085774012605,0.725603492391039,-0.662828847480931,-0.369255053311772,-0.663483760280382,0.228685753171442,-0.100862663379152,0.50315730048332,-0.351418307268025,-0.334269906936205,-0.0841105774003515,0.546895982428315,1.60010670343558,0.609622634701994,0.0865335633989057,0.0163879618044472,0.256495243348516,-1.73657341719934,0.225592597655401,-0.137848104104076,0.211370277072302,0.130645390125091,255.99,0
259037,158929.0,-0.680643235408797,1.21060574346236,-1.4719119762044,0.0784735709019951,0.18316677879408,-1.49314568518584,0.223397845374793,0.423975058083238,-0.275877271691822,-1.13684400002523,-0.597486912573718,0.51275297330206,0.870018727294703,-0.439260320422549,0.618055540283938,0.238789981309397,0.740761412208349,0.553702335499795,-0.287561006144201,-0.492475683496766,0.360785354220653,1.05728297636754,0.236788002401107,-0.063583304219886,-0.183769911476872,-0.155860707315249,-0.369465006479218,-0.169884667622834,15.0,0
25025,33484.0,1.11204428963158,-0.120973540006255,1.08912751947535,1.15558406530544,-0.602262929429675,0.70369250161222,-0.804188660286142,0.418917577545366,0.590883970255927,0.0698922908344668,0.784532844525894,0.59316419641012,-0.711131328553002,0.0929969661777996,0.240214592144503,0.318585484593839,-0.46990740991098,0.446739563332073,-0.423884920588552,-0.201844275849612,0.169824008480667,0.638618969181846,-0.0984003218979384,-0.30034438723822,0.423074461106899,-0.207136516648135,0.0759442229377408,0.0166637939650824,1.0,0
261582,160085.0,-0.087403149500074,1.19916547922964,-0.839997373848807,-0.982763513341429,1.60034388716241,-1.41353063108376,1.65794830687096,-0.381881637562014,-0.784910639047185,-1.18587856612803,-0.610990295088246,-0.522635550238229,-0.35935605592621,-0.609148861305308,-0.2760134550738,0.308113979395206,0.27683464817596,-0.0305849644599132,-0.901875265471449,-0.165902273119806,0.0517438257649729,0.0924870289806782,-0.335171042397034,0.678989692101107,0.406521579584703,0.477763661131457,-0.0801970187414303,0.0245994841467271,2.96,0
231885,146963.0,1.95431557966449,0.548383153733544,-1.25136153554142,3.37545362170897,1.43758271802096,1.5014154404713,-0.0080156762321095,0.198826315154034,-1.04738784308006,1.41348153554084,-1.09874838180895,0.0749825507080034,0.970612816088331,-0.0666126217422222,-0.762815662879027,0.739365407994017,-0.849916231495882,-0.206793595612444,-1.6576524518638,-0.0981186132095441,0.284728652359618,0.793427591283266,0.15943453488389,3.53807100635192,0.307731468816475,0.0766318205807923,-0.0502642129949239,-0.0166054579681513,10.59,0
238188,149565.0,-1.41981426361206,0.215309928138895,2.34017454363823,-0.659377936615438,-0.65069616224377,-0.140240753338554,-0.569092074707706,0.68480889756255,0.248725440409013,-1.29481259930092,-1.20505723390601,0.159084807524589,0.487687628324656,-0.300781625270977,0.640673874896284,0.856664929054818,-0.545060628528728,0.448778161849794,-0.560796011781166,0.0584593344328596,0.307300944868109,0.637783285897478,-0.286179380022751,-0.0221738892900923,0.266959948400056,0.751125290147449,-0.0928225160078647,-0.0628486118948283,33.75,0
112407,72639.0,-1.09595761984287,-0.0640255313178597,1.19112921560839,-1.15465523043469,0.677507099148607,-0.419857961007082,1.47764607672089,-0.207972840344034,-0.702412745277173,-0.60406063920586,0.520097423128478,-0.269998240075032,-1.00487458009471,0.444708159191097,-0.172332841082484,0.66463128376572,-0.997558201768153,0.0227571062075652,0.427893607579419,0.446906587847034,-0.331743291746538,-1.41147701730807,0.212442726274711,-0.546438855256517,0.206311989555111,0.552127453579918,-0.32775309204532,-0.179031116209775,168.99,0
36879,38719.0,-0.478421486192137,0.422997064052554,0.0556723063991302,-0.971173630238272,0.301358300015657,0.26785767424352,-0.274384749605718,-2.7526153480829,-0.997731600851557,-1.14224176078254,0.452415598340234,1.1457758654731,0.640301583625503,0.823875766218579,-0.374096119713343,1.05053102483469,-1.03931975020271,-0.218186856308135,0.075871592285072,0.9736039374287,-1.63147416926107,-1.18657809239841,-0.204220799805951,-0.818007597999656,0.779030111103096,0.610603520940919,-0.108037382252175,0.201163400005682,169.0,0
51673,45069.0,1.07627023107589,-1.89888512954129,0.0651072820102416,-1.31635869332708,-1.66965920650638,-0.382944218399961,-0.846787055131441,-0.117794772563006,-1.52221800153347,1.33552952091301,-1.38629116372658,-1.77348292355646,-0.529046204975471,-0.12510228334824,0.983882402839678,0.14709081112592,0.200016009669179,0.393523237912036,0.0046735292448582,0.133069218807234,-0.286476139782565,-1.09869614716751,-0.130274223483812,-0.534817774546171,0.108739321634197,-0.380313734788096,-0.0134969498069138,0.0622064304189618,263.7,0
113936,73267.0,1.08230552040883,0.234499449737398,0.874826631832005,1.15129277630693,-0.44813350742305,-0.436918057759053,-0.0124254358908237,-0.0766417692067864,-0.0484874062496015,-0.137188458696903,0.414234629284358,1.20154422117257,1.39728566319475,0.0089610232866813,1.24936859505601,-0.0745632688918398,-0.229507251997123,-0.91152390892058,-0.869415216191502,-0.0186547830698376,-0.106896463626518,-0.287390960223962,0.136632711942141,0.389862055629297,0.21678458096518,-0.621527939484119,0.0568250329988485,0.0432115136894171,37.96,0
109713,71505.0,0.930299574662187,-0.795393139506359,-0.489200932073322,0.698752848784635,1.49551814350376,4.43213074782612,-0.873973411741559,1.11841287676258,1.12526085980896,-0.368625127807608,-1.11955889381196,0.667914117193725,-0.384926944454567,-0.577994944047,-1.73937831554785,-0.505567914646478,0.0066302312133398,-0.419650551848607,0.865076087176301,0.200738240836588,-0.419948585783053,-1.21565806075869,-0.0925893605655868,1.00182351085412,0.607024366619394,-0.537065246653053,0.0521961677496984,0.0474192954636345,139.0,0
74517,55622.0,1.36324275740845,-1.43916553568526,-1.4170165876313,-2.44873286313351,1.05092963158527,3.11119973029634,-1.08904519652951,0.665365008511148,-2.21701569271996,1.43380129409789,-0.0990213737802999,-0.930561614489986,0.466004044786753,0.0230720527494857,0.693692407199474,-0.0928715635731557,0.0626441413238817,-0.119304728373522,0.359986586772159,0.0242960417298093,-0.629960075792404,-1.92150430882687,0.155300878898414,0.916146826961652,0.205737626433194,-0.638533666827193,-0.0012219960876283,0.0378237564294468,127.6,0
133317,80333.0,1.24160574146634,-0.51200825019411,0.0484645188919697,-0.526730325093003,-0.675908547877694,-0.278754556665295,-0.609839420162156,0.0890842911611091,-0.868172621360638,0.239007214873438,1.745580560553,0.0843402347075467,-0.22197159262614,-1.09379933088176,-0.365816133145849,1.02590849523002,1.34553197253554,-1.17922102004643,0.590247307987716,0.12197271287694,0.0156936378734765,-0.0117012445374384,-0.0201100758357225,-0.0464210875803951,0.357275759387999,-0.291932815432834,0.0276697535492659,0.0296772817376013,43.67,0
90006,62832.0,-0.0493309391407062,0.941440881231391,0.791333121591921,1.32020547114897,-0.18991495002046,0.692084542870018,-0.97821172396943,-2.52983121204246,-1.08321015133083,-0.394523300419139,1.54795889213294,1.33550829072678,0.326805880024331,0.9556096299896,0.788812465630778,-0.173322361042921,-0.0142750631284946,0.0930249148468971,0.155925112890762,0.747301644787701,-1.05965802198223,0.9742779441472,-0.118054064864431,0.0528737662559908,0.676462666774238,-0.115778961263718,0.137267546236978,0.252109182417606,36.92,0
3981,3630.0,-1.34176441140175,1.59995383475231,0.723221055648901,-0.115086890087643,0.504078073557605,1.05750533233631,-0.333619883263836,-2.36467035231264,1.3389085603132,-0.213862902071207,0.819313046926089,-1.3005741104459,2.75589432339002,1.10913255118494,-1.9035647217977,0.141198353570311,0.135775004438637,0.533011422476346,0.877153869215106,-0.445400051943388,1.9140197219926,-1.35276740531388,0.0067442582230689,-1.07635929979129,0.257594228746695,0.263323970630672,0.087260871569238,0.0805375499656896,29.81,0
256709,157819.0,-0.964045125612063,0.401958802950009,2.1977831516738,-0.729470190516652,0.195106370886337,-0.397534278096216,0.239500366757542,0.238780214698133,-0.0068377775341286,-0.9648974451456,0.701341534165569,0.434148218466311,-0.798178403269352,0.201861370393168,-0.257776554436292,0.348178115392445,-0.728458630145008,0.51417832786665,0.172123004385327,-0.0406260900446285,-0.105658283079042,-0.438823990466515,-0.212498998001795,0.0179382099396533,0.320945596480672,-0.523091236594453,0.0420783011102279,0.0648088152694283,4.6,0
274430,166003.0,-1.67387078236754,1.62754938840593,1.05806515657118,0.90849435347889,-0.27823013976414,0.579048908984276,-0.21451335925249,1.18059963813905,-0.408486762223517,-0.484942969356759,-0.13650146223575,1.34017745039156,0.277229691780933,0.328211778212086,-1.54500619484839,-0.454280315416873,0.337244730702756,-0.0508768877334731,1.64507843986556,0.121584291086167,-0.467534856725357,-1.2393869150773,-0.129658597803131,-0.528034585501367,0.510951317759852,-0.767543452635127,0.209835105400112,0.0547710266626246,6.43,0
